client_id,visitor_id,visit_id,process_step,date_time
8625701,406423011_39747450154,723256484_72941292508_505138,step_2,2017-04-10 19:27:47
8625701,406423011_39747450154,723256484_72941292508_505138,step_2,2017-04-10 19:29:22
8625701,406423011_39747450154,723256484_72941292508_505138,start,2017-04-10 19:31:45
8625701,406423011_39747450154,723256484_72941292508_505138,step_1,2017-04-10 19:31:48
8625701,406423011_39747450154,723256484_72941292508_505138,step_2,2017-04-10 19:31:51
8625701,406423011_39747450154,929655591_60916815363_747227,start,2017-04-26 21:21:24
8625701,406423011_39747450154,929655591_60916815363_747227,step_1,2017-04-26 21:21:29
8625701,406423011_39747450154,929655591_60916815363_747227,step_2,2017-04-26 21:21:34
8625701,406423011_39747450154,929655591_60916815363_747227,step_1,2017-04-26 21:21:36
8625701,406423011_39747450154,929655591_60916815363_747227,step_2,2017-04-26 21:21:52
8625701,406423011_39747450154,35824392_99927021268_284772,start,2017-04-26 22:10:09
8628250,695294804_99124827295,764413468_36466441193_473173,start,2017-04-06 09:47:42
8632972,822946584_9304712821,370766843_8190034751_35783,start,2017-04-22 03:24:55
8632972,822946584_9304712821,370766843_8190034751_35783,step_1,2017-04-22 03:25:03
8634098,630123631_35884074504,922604291_9665904504_983641,start,2017-04-11 18:49:32
8634098,630123631_35884074504,922604291_9665904504_983641,start,2017-04-11 18:50:00
8638273,786933944_79819441421,766617953_64393444621_810149,start,2017-04-05 01:07:09
8638273,786933944_79819441421,237768616_27076052833_96774,start,2017-04-17 02:40:51
8638273,786933944_79819441421,237768616_27076052833_96774,step_1,2017-04-17 02:41:06
8638273,786933944_79819441421,237768616_27076052833_96774,step_2,2017-04-17 02:43:03
8638273,786933944_79819441421,237768616_27076052833_96774,step_3,2017-04-17 02:43:38
8639071,643655456_5551252887,411357995_25416022529_793950,start,2017-04-07 17:48:21
8642231,272507900_52498754983,945959202_80347237606_857529,start,2017-04-11 23:18:20
8642673,634099225_85348492718,629234919_60265058246_214828,start,2017-03-29 11:51:21
8642673,634099225_85348492718,629234919_60265058246_214828,step_1,2017-03-29 11:51:32
8642673,634099225_85348492718,629234919_60265058246_214828,step_2,2017-03-29 11:51:44
8642673,634099225_85348492718,629234919_60265058246_214828,step_3,2017-03-29 11:52:58
8642673,634099225_85348492718,629234919_60265058246_214828,confirm,2017-03-29 11:54:05
8643140,1864018_75942147238,286229376_37327324178_16446,start,2017-04-04 13:59:37
8643140,1864018_75942147238,286229376_37327324178_16446,step_1,2017-04-04 13:59:52
8643140,1864018_75942147238,286229376_37327324178_16446,step_2,2017-04-04 14:01:09
8643140,1864018_75942147238,286229376_37327324178_16446,step_3,2017-04-04 14:02:00
8643140,1864018_75942147238,114054589_88371105538_636147,start,2017-04-16 14:28:26
8643140,1864018_75942147238,114054589_88371105538_636147,step_1,2017-04-16 14:28:37
8643140,1864018_75942147238,114054589_88371105538_636147,step_2,2017-04-16 14:29:47
8643140,1864018_75942147238,114054589_88371105538_636147,step_1,2017-04-16 14:29:59
8643140,1864018_75942147238,114054589_88371105538_636147,step_2,2017-04-16 14:30:08
8643140,1864018_75942147238,114054589_88371105538_636147,step_2,2017-04-16 14:30:51
8643140,1864018_75942147238,114054589_88371105538_636147,step_3,2017-04-16 14:31:59
8643140,1864018_75942147238,114054589_88371105538_636147,step_2,2017-04-16 14:32:23
8643140,1864018_75942147238,114054589_88371105538_636147,step_3,2017-04-16 14:32:28
8643140,1864018_75942147238,114054589_88371105538_636147,step_3,2017-04-16 14:48:31
8643140,1864018_75942147238,114054589_88371105538_636147,step_3,2017-04-16 15:04:33
8643140,1864018_75942147238,114054589_88371105538_636147,step_3,2017-04-16 15:20:35
8643140,1864018_75942147238,114054589_88371105538_636147,step_3,2017-04-16 15:36:39
8643860,353901993_6887199049,475145185_99451134543_491070,start,2017-04-20 05:43:59
8643860,353901993_6887199049,475145185_99451134543_491070,step_1,2017-04-20 05:44:57
8643860,353901993_6887199049,475145185_99451134543_491070,start,2017-04-20 05:48:25
8643860,353901993_6887199049,475145185_99451134543_491070,step_1,2017-04-20 05:48:36
8643860,353901993_6887199049,475145185_99451134543_491070,start,2017-04-20 05:49:24
8643860,353901993_6887199049,475145185_99451134543_491070,step_1,2017-04-20 05:49:31
8643860,353901993_6887199049,475145185_99451134543_491070,step_1,2017-04-20 05:50:13
8643860,353901993_6887199049,475145185_99451134543_491070,start,2017-04-20 05:50:16
8643860,353901993_6887199049,475145185_99451134543_491070,step_1,2017-04-20 05:50:20
8644587,100305976_41869444020,181622217_92279390139_809560,start,2017-04-19 23:08:27
8644587,100305976_41869444020,181622217_92279390139_809560,start,2017-04-19 23:09:12
8644587,100305976_41869444020,181622217_92279390139_809560,step_1,2017-04-19 23:09:18
8644691,545870667_9562383795,162274346_52959292370_223999,start,2017-04-06 17:52:31
8644691,545870667_9562383795,162274346_52959292370_223999,step_1,2017-04-06 17:52:59
8644691,545870667_9562383795,162274346_52959292370_223999,step_2,2017-04-06 17:53:18
8644721,793118309_40368636271,595168354_69953461395_995739,start,2017-04-15 14:34:27
8644721,793118309_40368636271,595168354_69953461395_995739,start,2017-04-15 14:39:04
8644721,793118309_40368636271,595168354_69953461395_995739,step_1,2017-04-15 14:50:24
8646213,315253083_88985640451,850267228_45409305638_389070,start,2017-04-05 12:37:32
8646213,315253083_88985640451,850267228_45409305638_389070,start,2017-04-05 12:39:15
8646213,315253083_88985640451,850267228_45409305638_389070,step_1,2017-04-05 12:39:22
8646213,315253083_88985640451,850267228_45409305638_389070,step_2,2017-04-05 12:40:49
8646213,315253083_88985640451,850267228_45409305638_389070,step_3,2017-04-05 12:42:37
8647458,710969394_76905776897,114322880_37376847706_551859,start,2017-04-08 03:50:47
8647458,710969394_76905776897,114322880_37376847706_551859,step_1,2017-04-08 03:51:04
8647458,710969394_76905776897,114322880_37376847706_551859,start,2017-04-08 03:51:16
8649383,597057056_43531507773,810085516_19651646780_22348,start,2017-03-30 21:38:39
8649383,597057056_43531507773,810085516_19651646780_22348,start,2017-03-30 21:39:04
8651921,636079109_7165722396,45559586_92227873664_274083,start,2017-04-28 06:16:25
8651921,636079109_7165722396,45559586_92227873664_274083,step_1,2017-04-28 06:16:33
8651921,636079109_7165722396,45559586_92227873664_274083,step_2,2017-04-28 06:16:55
8651921,636079109_7165722396,45559586_92227873664_274083,step_3,2017-04-28 06:18:45
8651921,636079109_7165722396,45559586_92227873664_274083,confirm,2017-04-28 06:19:26
8652675,390177771_39292585180,402364493_52234089596_363917,start,2017-04-13 10:09:19
8652675,390177771_39292585180,402364493_52234089596_363917,step_1,2017-04-13 10:09:24
8652675,390177771_39292585180,402364493_52234089596_363917,step_2,2017-04-13 10:09:59
8652675,390177771_39292585180,402364493_52234089596_363917,step_3,2017-04-13 10:10:59
8652675,390177771_39292585180,402364493_52234089596_363917,step_1,2017-04-13 10:11:17
8652675,390177771_39292585180,402364493_52234089596_363917,step_2,2017-04-13 10:11:30
8653551,148003419_74315750084,375097163_45945600773_670137,start,2017-04-06 08:33:49
8653551,148003419_74315750084,375097163_45945600773_670137,step_1,2017-04-06 08:33:53
8653551,148003419_74315750084,375097163_45945600773_670137,step_2,2017-04-06 08:33:59
8653551,148003419_74315750084,375097163_45945600773_670137,step_1,2017-04-06 08:34:08
8653551,148003419_74315750084,375097163_45945600773_670137,step_2,2017-04-06 08:34:23
8654936,852310394_89860800345,72165713_55512085611_832041,start,2017-04-28 06:18:22
8655161,977990054_81919340450,168365165_30964305510_951460,start,2017-04-04 23:58:34
8655161,977990054_81919340450,168365165_30964305510_951460,step_1,2017-04-04 23:58:43
8655161,977990054_81919340450,168365165_30964305510_951460,step_2,2017-04-04 23:59:10
8655161,977990054_81919340450,168365165_30964305510_951460,step_1,2017-04-05 00:04:34
8655161,977990054_81919340450,168365165_30964305510_951460,step_2,2017-04-05 00:04:50
8655161,977990054_81919340450,168365165_30964305510_951460,start,2017-04-05 00:05:37
8655291,590301440_5101918517,681354189_2717302264_722765,start,2017-04-07 11:40:24
8655291,590301440_5101918517,681354189_2717302264_722765,step_1,2017-04-07 11:41:12
8655291,590301440_5101918517,681354189_2717302264_722765,step_2,2017-04-07 11:42:10
8655291,590301440_5101918517,681354189_2717302264_722765,step_3,2017-04-07 11:43:00
8656227,155702030_86016965811,779769429_62366474949_115939,start,2017-04-02 12:41:35
8657314,36704641_67999175015,728568467_14958410266_404352,start,2017-04-09 21:44:37
8657314,36704641_67999175015,728568467_14958410266_404352,step_1,2017-04-09 21:45:00
8657314,36704641_67999175015,728568467_14958410266_404352,step_2,2017-04-09 21:45:39
8657314,36704641_67999175015,728568467_14958410266_404352,step_3,2017-04-09 21:47:11
8657314,36704641_67999175015,728568467_14958410266_404352,step_1,2017-04-09 21:52:11
8657314,36704641_67999175015,728568467_14958410266_404352,step_2,2017-04-09 21:52:49
8657314,36704641_67999175015,728568467_14958410266_404352,start,2017-04-09 21:54:02
8657774,342470321_76039496903,345445458_56116967595_487681,start,2017-04-22 14:29:45
8657774,342470321_76039496903,345445458_56116967595_487681,step_1,2017-04-22 14:29:59
8663315,224441110_6929122329,84235196_21944008176_724419,start,2017-04-27 10:13:41
8663315,224441110_6929122329,84235196_21944008176_724419,step_1,2017-04-27 10:13:50
8663315,224441110_6929122329,84235196_21944008176_724419,step_2,2017-04-27 10:14:00
8663315,224441110_6929122329,84235196_21944008176_724419,step_3,2017-04-27 10:16:51
8664229,86270002_85134132032,973075308_12697985113_613914,start,2017-03-29 12:01:13
8664229,86270002_85134132032,973075308_12697985113_613914,step_1,2017-03-29 12:01:55
8664229,86270002_85134132032,973075308_12697985113_613914,step_2,2017-03-29 12:05:51
8664229,86270002_85134132032,973075308_12697985113_613914,step_2,2017-03-29 12:07:18
8664229,86270002_85134132032,973075308_12697985113_613914,step_3,2017-03-29 12:07:24
8664229,86270002_85134132032,327076231_79896098336_684177,start,2017-03-30 08:20:36
8664424,249037115_27024455904,866199087_34597897460_723967,start,2017-04-12 01:27:09
8664424,249037115_27024455904,866199087_34597897460_723967,start,2017-04-12 01:27:29
8664694,609419534_29695868470,941811582_32037854228_857184,start,2017-04-14 18:48:44
8664694,609419534_29695868470,941811582_32037854228_857184,start,2017-04-14 18:49:06
8664694,609419534_29695868470,941811582_32037854228_857184,step_1,2017-04-14 18:49:10
8664694,609419534_29695868470,941811582_32037854228_857184,step_2,2017-04-14 18:49:30
8664694,609419534_29695868470,941811582_32037854228_857184,step_3,2017-04-14 18:51:54
8664694,609419534_29695868470,941811582_32037854228_857184,start,2017-04-14 18:53:22
8664694,342844451_91928672765,733058832_92217013336_110550,start,2017-04-19 12:06:45
8664694,342844451_91928672765,733058832_92217013336_110550,step_1,2017-04-19 12:08:41
8666597,793986341_1327777579,412845469_80647427666_772061,start,2017-04-07 11:28:01
8666597,793986341_1327777579,412845469_80647427666_772061,step_1,2017-04-07 11:29:45
8667130,187854036_69941839237,526806080_4929249228_312470,start,2017-03-29 11:22:05
8667130,187854036_69941839237,526806080_4929249228_312470,step_1,2017-03-29 11:22:16
8667130,187854036_69941839237,526806080_4929249228_312470,step_2,2017-03-29 11:22:31
8669100,711781153_67578129810,594965693_18109630056_64655,start,2017-03-29 10:25:46
8669100,711781153_67578129810,594965693_18109630056_64655,step_1,2017-03-29 10:25:49
8669100,711781153_67578129810,594965693_18109630056_64655,start,2017-03-29 10:28:45
8669100,711781153_67578129810,594965693_18109630056_64655,step_1,2017-03-29 10:28:47
8669100,711781153_67578129810,594965693_18109630056_64655,step_2,2017-03-29 10:28:56
8669100,711781153_67578129810,594965693_18109630056_64655,step_3,2017-03-29 10:29:50
8669100,711781153_67578129810,594965693_18109630056_64655,confirm,2017-03-29 10:30:15
8669100,711781153_67578129810,594965693_18109630056_64655,confirm,2017-03-29 10:33:16
8669100,711781153_67578129810,434457267_97142327510_300608,confirm,2017-04-03 17:03:16
8669100,711781153_67578129810,434457267_97142327510_300608,confirm,2017-04-03 17:03:39
8669100,457337021_36662480447,692055781_8867046063_760684,confirm,2017-04-15 19:37:55
8669100,457337021_36662480447,586903303_75245852942_892886,confirm,2017-04-15 21:19:10
8669100,337531373_46516794151,497220637_6393247178_941614,confirm,2017-04-19 07:15:06
8670466,946607376_86855999709,662953924_38974917782_178188,start,2017-04-06 11:13:54
8673167,258811482_58899527614,78798707_97062163429_318523,step_3,2017-03-26 13:16:48
8673167,258811482_58899527614,78798707_97062163429_318523,step_3,2017-03-26 13:18:26
8673167,258811482_58899527614,78798707_97062163429_318523,confirm,2017-03-26 13:18:27
8673167,258811482_58899527614,78798707_97062163429_318523,step_1,2017-03-26 13:19:04
8673328,727870512_26872198439,250632604_35532036257_676825,start,2017-04-06 17:19:24
8673444,987069605_71854364873,918466509_13623980937_724722,start,2017-04-24 10:33:51
8673444,987069605_71854364873,918466509_13623980937_724722,start,2017-04-24 10:34:20
8675023,205701212_24784389147,743915062_26087182241_778418,start,2017-04-19 12:20:06
8675023,205701212_24784389147,743915062_26087182241_778418,start,2017-04-19 12:21:16
8675023,205701212_24784389147,743915062_26087182241_778418,step_1,2017-04-19 12:24:02
8675023,205701212_24784389147,743915062_26087182241_778418,step_2,2017-04-19 12:24:29
8675023,205701212_24784389147,743915062_26087182241_778418,start,2017-04-19 12:25:18
8675023,205701212_24784389147,743915062_26087182241_778418,step_1,2017-04-19 12:25:40
8675023,205701212_24784389147,743915062_26087182241_778418,start,2017-04-19 12:25:53
8675023,205701212_24784389147,743915062_26087182241_778418,start,2017-04-19 12:25:56
8675461,653992913_302733768,337737049_80510921522_28702,start,2017-04-20 10:21:11
8675461,653992913_302733768,337737049_80510921522_28702,step_1,2017-04-20 10:22:02
8675461,653992913_302733768,337737049_80510921522_28702,step_2,2017-04-20 10:22:16
8677207,929339960_2395748878,429195258_25516520817_217076,start,2017-03-29 14:51:18
8677207,929339960_2395748878,429195258_25516520817_217076,step_1,2017-03-29 14:53:39
8677207,929339960_2395748878,429195258_25516520817_217076,step_2,2017-03-29 14:55:05
8677207,929339960_2395748878,429195258_25516520817_217076,step_3,2017-03-29 14:56:13
8677207,929339960_2395748878,429195258_25516520817_217076,confirm,2017-03-29 15:01:58
8677207,929339960_2395748878,429195258_25516520817_217076,confirm,2017-03-29 15:03:11
8677207,911946793_93988805765,260510797_39278089871_23735,start,2017-04-20 11:41:32
8677207,911946793_93988805765,260510797_39278089871_23735,step_1,2017-04-20 11:42:29
8679095,894400872_2149706158,276180650_28504846386_612042,start,2017-04-03 10:07:48
8679095,894400872_2149706158,276180650_28504846386_612042,step_1,2017-04-03 10:08:05
8679095,894400872_2149706158,276180650_28504846386_612042,step_2,2017-04-03 10:09:00
8679095,894400872_2149706158,276180650_28504846386_612042,step_3,2017-04-03 10:11:05
8679095,894400872_2149706158,276180650_28504846386_612042,confirm,2017-04-03 10:11:58
8679095,894400872_2149706158,276180650_28504846386_612042,step_1,2017-04-03 10:13:48
8679760,81418204_63181978343,896560013_45468003013_863866,start,2017-04-23 13:39:32
8679760,81418204_63181978343,896560013_45468003013_863866,step_1,2017-04-23 13:41:05
8679760,81418204_63181978343,896560013_45468003013_863866,start,2017-04-23 13:43:40
8679760,81418204_63181978343,896560013_45468003013_863866,step_1,2017-04-23 13:43:43
8679760,81418204_63181978343,896560013_45468003013_863866,step_2,2017-04-23 13:44:06
8679760,81418204_63181978343,346694229_95984631634_238279,start,2017-04-25 10:25:20
8679760,81418204_63181978343,346694229_95984631634_238279,step_1,2017-04-25 10:25:24
8679760,81418204_63181978343,346694229_95984631634_238279,step_2,2017-04-25 10:25:36
8684625,299803591_64270793650,943437173_18305941730_783859,start,2017-04-19 15:42:26
8684625,299803591_64270793650,943437173_18305941730_783859,start,2017-04-19 15:42:53
8684625,299803591_64270793650,943437173_18305941730_783859,start,2017-04-19 15:44:10
8685085,232618908_790355986,403139923_40983935506_256924,start,2017-03-29 11:23:34
8685085,232618908_790355986,605869859_84879802349_669632,start,2017-04-03 10:25:28
8685085,232618908_790355986,605869859_84879802349_669632,step_1,2017-04-03 10:27:14
8685085,232618908_790355986,605869859_84879802349_669632,step_2,2017-04-03 10:27:37
8685085,232618908_790355986,605869859_84879802349_669632,step_3,2017-04-03 10:29:04
8685085,232618908_790355986,364412428_25413633520_569511,start,2017-04-12 09:24:08
8685085,232618908_790355986,454600572_50751926133_596727,start,2017-04-26 10:10:52
8685085,232618908_790355986,454600572_50751926133_596727,start,2017-04-26 10:12:45
8685085,232618908_790355986,454600572_50751926133_596727,start,2017-04-26 10:12:46
8688479,392529875_67062544629,316973601_32354938236_155639,start,2017-04-14 07:24:25
8688479,392529875_67062544629,316973601_32354938236_155639,step_1,2017-04-14 07:24:31
8689010,499898403_55480438940,889030446_92059061802_442321,start,2017-04-15 20:47:18
8689010,499898403_55480438940,889030446_92059061802_442321,start,2017-04-15 20:50:18
8689010,499898403_55480438940,889030446_92059061802_442321,step_1,2017-04-15 20:50:22
8689010,499898403_55480438940,889030446_92059061802_442321,step_2,2017-04-15 20:50:51
8689010,499898403_55480438940,889030446_92059061802_442321,step_3,2017-04-15 20:52:10
8689010,499898403_55480438940,889030446_92059061802_442321,step_1,2017-04-15 20:54:39
8689010,499898403_55480438940,889030446_92059061802_442321,step_2,2017-04-15 20:54:46
8689010,33881853_25339840182,797478889_4313948561_390210,start,2017-04-16 20:52:13
8689010,33881853_25339840182,797478889_4313948561_390210,start,2017-04-16 20:52:41
8689010,33881853_25339840182,797478889_4313948561_390210,start,2017-04-16 20:53:38
8689010,33881853_25339840182,797478889_4313948561_390210,start,2017-04-16 20:53:41
8689010,33881853_25339840182,797478889_4313948561_390210,start,2017-04-16 21:15:22
8689010,33881853_25339840182,797478889_4313948561_390210,start,2017-04-16 21:15:44
8689010,33881853_25339840182,797478889_4313948561_390210,start,2017-04-16 21:32:41
8689010,33881853_25339840182,797478889_4313948561_390210,start,2017-04-16 21:32:49
8689010,33881853_25339840182,870425931_19348306775_939879,start,2017-04-17 13:52:21
8689010,33881853_25339840182,870425931_19348306775_939879,start,2017-04-17 13:53:08
8689010,33881853_25339840182,870425931_19348306775_939879,start,2017-04-17 13:53:11
8689010,355355269_64245954359,619046701_57859375484_371565,start,2017-04-17 13:58:41
8689010,355355269_64245954359,619046701_57859375484_371565,start,2017-04-17 13:58:52
8689010,630332594_89796286560,643141691_62901411650_47155,start,2017-04-17 14:01:58
8689010,630332594_89796286560,643141691_62901411650_47155,start,2017-04-17 14:02:06
8689010,499898403_55480438940,353122564_75304882065_753551,start,2017-04-22 21:50:44
8689010,499898403_55480438940,353122564_75304882065_753551,start,2017-04-22 21:50:47
8689214,404341800_43850045046,973221334_37589984876_614081,start,2017-04-09 12:34:59
8689214,404341800_43850045046,164770494_4892358696_493445,start,2017-04-17 09:51:23
8689214,404341800_43850045046,164770494_4892358696_493445,step_1,2017-04-17 09:51:28
8689214,834448412_20464389444,999569879_47438738733_520942,start,2017-04-19 22:31:56
8689214,834448412_20464389444,999569879_47438738733_520942,start,2017-04-19 22:33:46
8689214,834448412_20464389444,999569879_47438738733_520942,step_1,2017-04-19 22:33:54
8689214,834448412_20464389444,999569879_47438738733_520942,step_2,2017-04-19 22:34:38
8692536,152309061_68790409396,87974368_60143904144_254696,start,2017-04-24 10:23:27
8692536,152309061_68790409396,87974368_60143904144_254696,step_1,2017-04-24 10:23:36
8692536,152309061_68790409396,87974368_60143904144_254696,step_2,2017-04-24 10:23:50
8692536,152309061_68790409396,87974368_60143904144_254696,step_3,2017-04-24 10:24:59
8692536,152309061_68790409396,87974368_60143904144_254696,confirm,2017-04-24 10:25:24
8692759,771570504_76868853757,438262354_22590863809_766863,start,2017-04-17 19:44:25
8692759,771570504_76868853757,438262354_22590863809_766863,start,2017-04-17 19:45:34
8695095,966675510_50902354226,759036113_81799502796_326192,confirm,2017-03-27 12:56:52
8695867,773598573_74791894441,807158611_49438248436_134733,start,2017-04-16 15:46:24
8695867,773598573_74791894441,807158611_49438248436_134733,step_1,2017-04-16 15:46:34
8695867,773598573_74791894441,807158611_49438248436_134733,step_2,2017-04-16 15:46:47
8695867,773598573_74791894441,807158611_49438248436_134733,step_3,2017-04-16 15:47:53
8695867,773598573_74791894441,807158611_49438248436_134733,confirm,2017-04-16 15:48:39
8695867,773598573_74791894441,17815722_27328178983_246954,confirm,2017-04-17 21:28:00
8700059,925978366_65121284893,615316637_81637912683_169030,start,2017-04-09 17:35:45
8700059,925978366_65121284893,615316637_81637912683_169030,step_1,2017-04-09 17:36:19
8705320,565945590_95217836567,965645945_3534350233_657621,start,2017-04-04 11:54:19
8705753,723651679_50230685272,712859337_14799138107_198913,start,2017-03-29 21:40:53
8705753,723651679_50230685272,712859337_14799138107_198913,step_1,2017-03-29 21:41:41
8706932,466491420_2405419405,658014074_20307465054_699638,start,2017-04-07 18:38:44
8706932,466491420_2405419405,658014074_20307465054_699638,step_1,2017-04-07 18:39:18
8706932,466491420_2405419405,658014074_20307465054_699638,step_2,2017-04-07 18:40:43
8707802,568998779_34227794859,552621399_99543726638_499420,start,2017-04-02 15:36:15
8708949,920194861_93692672535,490207085_35974717891_894028,start,2017-04-13 12:20:22
8708949,920194861_93692672535,490207085_35974717891_894028,start,2017-04-13 12:20:49
8708949,920194861_93692672535,490207085_35974717891_894028,start,2017-04-13 12:20:53
8708949,920194861_93692672535,490207085_35974717891_894028,start,2017-04-13 12:21:36
8708949,920194861_93692672535,490207085_35974717891_894028,step_1,2017-04-13 12:21:41
8708949,920194861_93692672535,490207085_35974717891_894028,step_2,2017-04-13 12:21:55
8708949,920194861_93692672535,490207085_35974717891_894028,step_3,2017-04-13 12:22:22
8709886,446492658_14217908882,818044203_98390579932_959606,start,2017-04-11 14:28:06
8709886,446492658_14217908882,818044203_98390579932_959606,step_1,2017-04-11 14:28:37
8709886,446492658_14217908882,818044203_98390579932_959606,step_2,2017-04-11 14:30:00
8709886,446492658_14217908882,818044203_98390579932_959606,step_3,2017-04-11 14:31:04
8709886,446492658_14217908882,818044203_98390579932_959606,confirm,2017-04-11 14:33:15
8709886,446492658_14217908882,50068032_25179623316_685755,start,2017-04-13 11:45:45
8709886,446492658_14217908882,50068032_25179623316_685755,step_1,2017-04-13 11:45:59
8711459,975211416_66106432305,24110731_59697995643_662708,start,2017-04-13 07:05:57
8711459,975211416_66106432305,24110731_59697995643_662708,step_1,2017-04-13 07:06:15
8711459,975211416_66106432305,24110731_59697995643_662708,step_2,2017-04-13 07:06:37
8716152,105033776_69573960560,392897669_3308778031_676535,start,2017-03-31 18:15:21
8716152,105033776_69573960560,392897669_3308778031_676535,step_1,2017-03-31 18:15:28
8716152,105033776_69573960560,392897669_3308778031_676535,step_2,2017-03-31 18:15:49
8716152,105033776_69573960560,392897669_3308778031_676535,step_3,2017-03-31 18:17:39
8716152,105033776_69573960560,392897669_3308778031_676535,confirm,2017-03-31 18:24:29
8716152,105033776_69573960560,392897669_3308778031_676535,confirm,2017-03-31 18:26:11
8716152,814180672_39570620382,675950936_10573873046_578145,start,2017-04-07 17:28:53
8716152,814180672_39570620382,675950936_10573873046_578145,step_1,2017-04-07 17:29:13
8716152,275790118_59881743236,37996196_89516917834_372162,confirm,2017-04-14 18:01:07
8716152,275790118_59881743236,37996196_89516917834_372162,confirm,2017-04-14 18:01:47
8716152,275790118_59881743236,37996196_89516917834_372162,confirm,2017-04-14 18:03:26
8716152,275790118_59881743236,37996196_89516917834_372162,confirm,2017-04-14 18:09:45
8717040,797875215_50920086178,168228846_36082812132_582156,start,2017-03-30 16:29:13
8717040,797875215_50920086178,168228846_36082812132_582156,start,2017-03-30 16:29:53
8717040,797875215_50920086178,168228846_36082812132_582156,step_1,2017-03-30 16:29:57
8717040,797875215_50920086178,168228846_36082812132_582156,start,2017-03-30 16:31:25
8717040,797875215_50920086178,168228846_36082812132_582156,step_1,2017-03-30 16:31:36
8717040,797875215_50920086178,168228846_36082812132_582156,start,2017-03-30 16:31:41
8717040,797875215_50920086178,168228846_36082812132_582156,start,2017-03-30 16:31:52
8718482,485838551_98234701842,228366594_73206476901_643891,start,2017-03-29 20:31:31
8718482,485838551_98234701842,228366594_73206476901_643891,step_1,2017-03-29 20:31:41
8718482,485838551_98234701842,228366594_73206476901_643891,step_2,2017-03-29 20:31:49
8719054,956855572_77385765339,642466739_95590698806_512423,start,2017-03-29 23:05:28
8719054,956855572_77385765339,642466739_95590698806_512423,step_1,2017-03-29 23:05:33
8719054,956855572_77385765339,642466739_95590698806_512423,step_2,2017-03-29 23:06:11
8719054,956855572_77385765339,642466739_95590698806_512423,step_3,2017-03-29 23:08:20
8719054,956855572_77385765339,642466739_95590698806_512423,start,2017-03-29 23:08:45
8719054,956855572_77385765339,642466739_95590698806_512423,step_1,2017-03-29 23:11:36
8719054,956855572_77385765339,642466739_95590698806_512423,step_2,2017-03-29 23:12:16
8719054,956855572_77385765339,642466739_95590698806_512423,step_3,2017-03-29 23:13:37
8719054,956855572_77385765339,642466739_95590698806_512423,confirm,2017-03-29 23:16:37
8719225,456347387_77213206408,76847275_73882729151_335587,start,2017-03-19 20:04:40
8719344,429648472_60916479288,587117618_41955736869_407752,start,2017-04-19 18:44:55
8719344,429648472_60916479288,568459420_45790016573_844964,start,2017-04-19 18:46:18
8719344,429648472_60916479288,568459420_45790016573_844964,start,2017-04-19 18:48:07
8719344,429648472_60916479288,568459420_45790016573_844964,start,2017-04-19 18:48:32
8719344,429648472_60916479288,568459420_45790016573_844964,step_1,2017-04-19 18:48:41
8719344,429648472_60916479288,568459420_45790016573_844964,step_2,2017-04-19 18:50:56
8719344,429648472_60916479288,568459420_45790016573_844964,step_3,2017-04-19 18:51:43
8720066,60484639_63742280261,662436600_8858044646_853741,start,2017-04-23 17:58:49
8720066,60484639_63742280261,662436600_8858044646_853741,start,2017-04-23 18:04:43
8720066,60484639_63742280261,662436600_8858044646_853741,start,2017-04-23 18:05:15
8720066,60484639_63742280261,662436600_8858044646_853741,start,2017-04-23 18:07:19
8726886,342413911_1556815410,253432830_41913014108_509150,start,2017-04-05 13:43:43
8726907,314466167_3610695368,595309999_32288427888_854908,start,2017-04-05 11:30:26
8726907,314466167_3610695368,595309999_32288427888_854908,step_1,2017-04-05 11:30:32
8726907,314466167_3610695368,595309999_32288427888_854908,step_2,2017-04-05 11:31:31
8726907,314466167_3610695368,595309999_32288427888_854908,step_3,2017-04-05 11:34:37
8726907,314466167_3610695368,595309999_32288427888_854908,step_1,2017-04-05 11:35:44
8726907,314466167_3610695368,595309999_32288427888_854908,step_2,2017-04-05 11:36:09
8726907,314466167_3610695368,595309999_32288427888_854908,step_1,2017-04-05 11:36:27
8731340,352975872_47947181722,390771678_68197495164_410992,start,2017-04-28 16:16:14
8731340,352975872_47947181722,390771678_68197495164_410992,step_1,2017-04-28 16:16:56
8731340,352975872_47947181722,390771678_68197495164_410992,step_2,2017-04-28 16:17:04
8731340,352975872_47947181722,390771678_68197495164_410992,step_3,2017-04-28 16:19:36
8731340,352975872_47947181722,390771678_68197495164_410992,confirm,2017-04-28 16:20:53
8734295,632509202_39649546078,803595296_46570623525_992955,start,2017-04-17 21:15:53
8736993,614346608_61648834012,813506153_64663498729_984917,start,2017-04-08 11:14:15
8739676,278027922_82193704583,6924440_96425362278_471895,start,2017-04-05 06:41:51
8739676,278027922_82193704583,6924440_96425362278_471895,step_1,2017-04-05 06:41:57
8739676,278027922_82193704583,6924440_96425362278_471895,step_1,2017-04-05 06:42:23
8739731,556017968_56053244213,463431460_90324491160_863351,start,2017-03-29 20:08:24
8741276,606818102_62163398678,577657370_25302383686_139124,start,2017-03-30 06:06:57
8741276,606818102_62163398678,577657370_25302383686_139124,start,2017-03-30 06:25:15
8741276,606818102_62163398678,577657370_25302383686_139124,step_1,2017-03-30 06:25:41
8741276,606818102_62163398678,577657370_25302383686_139124,start,2017-03-30 06:34:15
